scenario,region,crop,Year,gcam,fao,error,pct_error
GCAM_Hist_Forecast_Bio,USA,OtherGrain,2001,91.84142202,63.73783,28.10359202,44.09248326
GCAM_History,USA,OtherGrain,2001,101.1741391,63.73783,37.43630914,58.73483477
GCAM_History_Bio,USA,OtherGrain,2001,101.1741391,63.73783,37.43630914,58.73483477
GCAM_Hist_Forecast,Western Europe,OtherGrain,2001,216.9352981,195.49002,21.44527806,10.9700117
GCAM_Hist_Forecast_Bio,Western Europe,OtherGrain,2001,216.9352981,195.49002,21.44527806,10.9700117
GCAM_History,Western Europe,OtherGrain,2001,235.2533568,195.49002,39.76333678,20.34034105
GCAM_History_Bio,Western Europe,OtherGrain,2001,235.2533568,195.49002,39.76333678,20.34034105
GCAM_Hist_Forecast,Africa,PalmFruit,2001,38.76009756,51.52095,-12.76085244,-24.76827862
GCAM_Hist_Forecast_Bio,Africa,PalmFruit,2001,38.76009756,51.52095,-12.76085244,-24.76827862
GCAM_History,Africa,PalmFruit,2001,22.09863524,51.52095,-29.42231476,-57.10747717
GCAM_History_Bio,Africa,PalmFruit,2001,22.09863524,51.52095,-29.42231476,-57.10747717
GCAM_Hist_Forecast,Australia_NZ,PalmFruit,2001,0,0.08817,-0.08817,-100
GCAM_Hist_Forecast_Bio,Australia_NZ,PalmFruit,2001,0,0.08817,-0.08817,-100
GCAM_History,Australia_NZ,PalmFruit,2001,0,0.08817,-0.08817,-100
GCAM_History_Bio,Australia_NZ,PalmFruit,2001,0,0.08817,-0.08817,-100
GCAM_Hist_Forecast,Canada,PalmFruit,2001,0,0,0,NA
GCAM_Hist_Forecast_Bio,Canada,PalmFruit,2001,0,0,0,NA
GCAM_History,Canada,PalmFruit,2001,0,0,0,NA
GCAM_History_Bio,Canada,PalmFruit,2001,0,0,0,NA
GCAM_Hist_Forecast,China,PalmFruit,2001,1.825115735,2.19474,-0.369624265,-16.84136915
GCAM_Hist_Forecast_Bio,China,PalmFruit,2001,1.825115735,2.19474,-0.369624265,-16.84136915
GCAM_History,China,PalmFruit,2001,3.5183661,2.19474,1.3236261,60.3090161
GCAM_History_Bio,China,PalmFruit,2001,3.5183661,2.19474,1.3236261,60.3090161
GCAM_Hist_Forecast,Eastern Europe,PalmFruit,2001,0,0,0,NA
GCAM_Hist_Forecast_Bio,Eastern Europe,PalmFruit,2001,0,0,0,NA
GCAM_History,Eastern Europe,PalmFruit,2001,0,0,0,NA
GCAM_History_Bio,Eastern Europe,PalmFruit,2001,0,0,0,NA
GCAM_Hist_Forecast,Former Soviet Union,PalmFruit,2001,0,0,0,NA
GCAM_Hist_Forecast_Bio,Former Soviet Union,PalmFruit,2001,0,0,0,NA
GCAM_History,Former Soviet Union,PalmFruit,2001,0,0,0,NA
GCAM_History_Bio,Former Soviet Union,PalmFruit,2001,0,0,0,NA
GCAM_Hist_Forecast,India,PalmFruit,2001,13.05049546,18.4,-5.349504539,-29.07339423
GCAM_Hist_Forecast_Bio,India,PalmFruit,2001,13.05049546,18.4,-5.349504539,-29.07339423
GCAM_History,India,PalmFruit,2001,8.901390756,18.4,-9.498609244,-51.62287633
GCAM_History_Bio,India,PalmFruit,2001,8.901390756,18.4,-9.498609244,-51.62287633
GCAM_Hist_Forecast,Japan,PalmFruit,2001,0,0,0,NA
GCAM_Hist_Forecast_Bio,Japan,PalmFruit,2001,0,0,0,NA
GCAM_History,Japan,PalmFruit,2001,0,0,0,NA
GCAM_History_Bio,Japan,PalmFruit,2001,0,0,0,NA
GCAM_Hist_Forecast,Korea,PalmFruit,2001,0,0,0,NA
GCAM_Hist_Forecast_Bio,Korea,PalmFruit,2001,0,0,0,NA
GCAM_History,Korea,PalmFruit,2001,0,0,0,NA
GCAM_History_Bio,Korea,PalmFruit,2001,0,0,0,NA
GCAM_Hist_Forecast,Latin America,PalmFruit,2001,9.090568986,11.47776,-2.387191014,-20.79840504
GCAM_Hist_Forecast_Bio,Latin America,PalmFruit,2001,9.090568986,11.47776,-2.387191014,-20.79840504
GCAM_History,Latin America,PalmFruit,2001,9.694763288,11.47776,-1.782996712,-15.53436134
GCAM_History_Bio,Latin America,PalmFruit,2001,9.694763288,11.47776,-1.782996712,-15.53436134
GCAM_Hist_Forecast,Middle East,PalmFruit,2001,0,0,0,NA
GCAM_Hist_Forecast_Bio,Middle East,PalmFruit,2001,0,0,0,NA
GCAM_History,Middle East,PalmFruit,2001,0,0,0,NA
GCAM_History_Bio,Middle East,PalmFruit,2001,0,0,0,NA
GCAM_Hist_Forecast,Southeast Asia,PalmFruit,2001,108.8628943,133.23388,-24.37098571,-18.2918832
GCAM_Hist_Forecast_Bio,Southeast Asia,PalmFruit,2001,108.8628943,133.23388,-24.37098571,-18.2918832
GCAM_History,Southeast Asia,PalmFruit,2001,96.9258741,133.23388,-36.3080059,-27.25133119
GCAM_History_Bio,Southeast Asia,PalmFruit,2001,96.9258741,133.23388,-36.3080059,-27.25133119
GCAM_Hist_Forecast,USA,PalmFruit,2001,0,0.00892,-0.00892,-100
GCAM_Hist_Forecast_Bio,USA,PalmFruit,2001,0,0.00892,-0.00892,-100
GCAM_History,USA,PalmFruit,2001,0,0.00892,-0.00892,-100
GCAM_History_Bio,USA,PalmFruit,2001,0,0.00892,-0.00892,-100
GCAM_Hist_Forecast,Western Europe,PalmFruit,2001,0,0.00557,-0.00557,-100
GCAM_Hist_Forecast_Bio,Western Europe,PalmFruit,2001,0,0.00557,-0.00557,-100
GCAM_History,Western Europe,PalmFruit,2001,0,0.00557,-0.00557,-100
GCAM_History_Bio,Western Europe,PalmFruit,2001,0,0.00557,-0.00557,-100
GCAM_Hist_Forecast,Africa,Rice,2001,51.77658155,75.53085,-23.75426845,-31.44975656
GCAM_Hist_Forecast_Bio,Africa,Rice,2001,51.77658155,75.53085,-23.75426845,-31.44975656
GCAM_History,Africa,Rice,2001,57.90588907,75.53085,-17.62496093,-23.33478431
GCAM_History_Bio,Africa,Rice,2001,57.90588907,75.53085,-17.62496093,-23.33478431
GCAM_Hist_Forecast,Australia_NZ,Rice,2001,0.881670494,1.77,-0.888329506,-50.18810768
GCAM_Hist_Forecast_Bio,Australia_NZ,Rice,2001,0.881670494,1.77,-0.888329506,-50.18810768
GCAM_History,Australia_NZ,Rice,2001,0.912787663,1.77,-0.857212337,-48.43007553
GCAM_History_Bio,Australia_NZ,Rice,2001,0.912787663,1.77,-0.857212337,-48.43007553
GCAM_Hist_Forecast,Canada,Rice,2001,0,0,0,NA
GCAM_Hist_Forecast_Bio,Canada,Rice,2001,0,0,0,NA
GCAM_History,Canada,Rice,2001,0,0,0,NA
GCAM_History_Bio,Canada,Rice,2001,0,0,0,NA
GCAM_Hist_Forecast,China,Rice,2001,422.1464898,391.89019,30.25629977,7.720606573
GCAM_Hist_Forecast_Bio,China,Rice,2001,422.1464898,391.89019,30.25629977,7.720606573
GCAM_History,China,Rice,2001,387.5063978,391.89019,-4.383792205,-1.118627696
GCAM_History_Bio,China,Rice,2001,387.5063978,391.89019,-4.383792205,-1.118627696
GCAM_Hist_Forecast,Eastern Europe,Rice,2001,0.542246774,0.08936,0.452886774,506.8115197
GCAM_Hist_Forecast_Bio,Eastern Europe,Rice,2001,0.542246774,0.08936,0.452886774,506.8115197
GCAM_History,Eastern Europe,Rice,2001,1.61011643,0.08936,1.52075643,1701.831278
GCAM_History_Bio,Eastern Europe,Rice,2001,1.61011643,0.08936,1.52075643,1701.831278
GCAM_Hist_Forecast,Former Soviet Union,Rice,2001,6.15076401,3.29424,2.85652401,86.71268669
GCAM_Hist_Forecast_Bio,Former Soviet Union,Rice,2001,6.15076401,3.29424,2.85652401,86.71268669
GCAM_History,Former Soviet Union,Rice,2001,4.12930272,3.29424,0.83506272,25.34917674
GCAM_History_Bio,Former Soviet Union,Rice,2001,4.12930272,3.29424,0.83506272,25.34917674
GCAM_Hist_Forecast,India,Rice,2001,412.0833678,449,-36.91663219,-8.221967081
GCAM_Hist_Forecast_Bio,India,Rice,2001,412.0833678,449,-36.91663219,-8.221967081
GCAM_History,India,Rice,2001,431.9007565,449,-17.09924347,-3.808294759
GCAM_History_Bio,India,Rice,2001,431.9007565,449,-17.09924347,-3.808294759
GCAM_Hist_Forecast,Japan,Rice,2001,18.07950508,17.06,1.019505078,5.975996942
GCAM_Hist_Forecast_Bio,Japan,Rice,2001,18.07950508,17.06,1.019505078,5.975996942
GCAM_History,Japan,Rice,2001,19.45533399,17.06,2.395333995,14.04064475
GCAM_History_Bio,Japan,Rice,2001,19.45533399,17.06,2.395333995,14.04064475
GCAM_Hist_Forecast,Korea,Rice,2001,11.58436511,10.8313,0.753065115,6.952675253
GCAM_Hist_Forecast_Bio,Korea,Rice,2001,11.58436511,10.8313,0.753065115,6.952675253
GCAM_History,Korea,Rice,2001,12.36357947,10.8313,1.532279471,14.14677343
GCAM_History_Bio,Korea,Rice,2001,12.36357947,10.8313,1.532279471,14.14677343
GCAM_Hist_Forecast,Latin America,Rice,2001,65.6371157,58.16887,7.4682457,12.83890456
GCAM_Hist_Forecast_Bio,Latin America,Rice,2001,65.6371157,58.16887,7.4682457,12.83890456
GCAM_History,Latin America,Rice,2001,115.3514301,58.16887,57.18256011,98.30440253
GCAM_History_Bio,Latin America,Rice,2001,115.3514301,58.16887,57.18256011,98.30440253
GCAM_Hist_Forecast,Middle East,Rice,2001,5.687133114,6.14791,-0.460776886,-7.494854123
GCAM_Hist_Forecast_Bio,Middle East,Rice,2001,5.687133114,6.14791,-0.460776886,-7.494854123
GCAM_History,Middle East,Rice,2001,4.655844737,6.14791,-1.492065263,-24.26947146
GCAM_History_Bio,Middle East,Rice,2001,4.655844737,6.14791,-1.492065263,-24.26947146
GCAM_Hist_Forecast,Southeast Asia,Rice,2001,438.2349746,487.67411,-49.43913538,-10.13774042
GCAM_Hist_Forecast_Bio,Southeast Asia,Rice,2001,438.2349746,487.67411,-49.43913538,-10.13774042
GCAM_History,Southeast Asia,Rice,2001,466.8459711,487.67411,-20.82813894,-4.270913405
GCAM_History_Bio,Southeast Asia,Rice,2001,466.8459711,487.67411,-20.82813894,-4.270913405
GCAM_Hist_Forecast,USA,Rice,2001,10.44800526,13.4114,-2.963394736,-22.09608792
GCAM_Hist_Forecast_Bio,USA,Rice,2001,10.44800526,13.4114,-2.963394736,-22.09608792
GCAM_History,USA,Rice,2001,12.68398977,13.4114,-0.72741023,-5.423820256
GCAM_History_Bio,USA,Rice,2001,12.68398977,13.4114,-0.72741023,-5.423820256
GCAM_Hist_Forecast,Western Europe,Rice,2001,3.518543441,4.57432,-1.055776559,-23.08051381
GCAM_Hist_Forecast_Bio,Western Europe,Rice,2001,3.518543441,4.57432,-1.055776559,-23.08051381
GCAM_History,Western Europe,Rice,2001,4.004968443,4.57432,-0.569351557,-12.44669278
GCAM_History_Bio,Western Europe,Rice,2001,4.004968443,4.57432,-0.569351557,-12.44669278
GCAM_Hist_Forecast,Africa,Root_Tuber,2001,145.9366897,211.46837,-65.53168033,-30.98888043
GCAM_Hist_Forecast_Bio,Africa,Root_Tuber,2001,145.9366897,211.46837,-65.53168033,-30.98888043
GCAM_History,Africa,Root_Tuber,2001,137.5287303,211.46837,-73.9396397,-34.96486955
GCAM_History_Bio,Africa,Root_Tuber,2001,137.5287303,211.46837,-73.9396397,-34.96486955
GCAM_Hist_Forecast,Australia_NZ,Root_Tuber,2001,0.562607186,0.5459,0.016707186,3.060484783
GCAM_Hist_Forecast_Bio,Australia_NZ,Root_Tuber,2001,0.562607186,0.5459,0.016707186,3.060484783
GCAM_History,Australia_NZ,Root_Tuber,2001,0.532399542,0.5459,-0.013500458,-2.473064344
GCAM_History_Bio,Australia_NZ,Root_Tuber,2001,0.532399542,0.5459,-0.013500458,-2.473064344
GCAM_Hist_Forecast,Canada,Root_Tuber,2001,1.28265143,1.6665,-0.38384857,-23.03321752
GCAM_Hist_Forecast_Bio,Canada,Root_Tuber,2001,1.28265143,1.6665,-0.38384857,-23.03321752
GCAM_History,Canada,Root_Tuber,2001,1.07686559,1.6665,-0.58963441,-35.38160276
GCAM_History_Bio,Canada,Root_Tuber,2001,1.07686559,1.6665,-0.58963441,-35.38160276
GCAM_Hist_Forecast,China,Root_Tuber,2001,107.9488722,113.65337,-5.704497787,-5.019206898
GCAM_Hist_Forecast_Bio,China,Root_Tuber,2001,107.9488722,113.65337,-5.704497787,-5.019206898
GCAM_History,China,Root_Tuber,2001,107.3322014,113.65337,-6.321168616,-5.561796026
GCAM_History_Bio,China,Root_Tuber,2001,107.3322014,113.65337,-6.321168616,-5.561796026
GCAM_Hist_Forecast,Eastern Europe,Root_Tuber,2001,25.64784921,18.72086,6.926989207,37.00144762
GCAM_Hist_Forecast_Bio,Eastern Europe,Root_Tuber,2001,25.64784921,18.72086,6.926989207,37.00144762
GCAM_History,Eastern Europe,Root_Tuber,2001,20.79179352,18.72086,2.070933516,11.06217084
GCAM_History_Bio,Eastern Europe,Root_Tuber,2001,20.79179352,18.72086,2.070933516,11.06217084
GCAM_Hist_Forecast,Former Soviet Union,Root_Tuber,2001,59.7130486,61.33002,-1.6169714,-2.636508842
GCAM_Hist_Forecast_Bio,Former Soviet Union,Root_Tuber,2001,59.7130486,61.33002,-1.6169714,-2.636508842
GCAM_History,Former Soviet Union,Root_Tuber,2001,54.4457164,61.33002,-6.8843036,-11.22501444
GCAM_History_Bio,Former Soviet Union,Root_Tuber,2001,54.4457164,61.33002,-6.8843036,-11.22501444
GCAM_Hist_Forecast,India,Root_Tuber,2001,15.72380925,15.788,-0.064190747,-0.406579342
GCAM_Hist_Forecast_Bio,India,Root_Tuber,2001,15.72380925,15.788,-0.064190747,-0.406579342
GCAM_History,India,Root_Tuber,2001,14.76868248,15.788,-1.019317522,-6.456280225
GCAM_History_Bio,India,Root_Tuber,2001,14.76868248,15.788,-1.019317522,-6.456280225
GCAM_Hist_Forecast,Japan,Root_Tuber,2001,2.283122966,1.6643,0.618822966,37.18217667
GCAM_Hist_Forecast_Bio,Japan,Root_Tuber,2001,2.283122966,1.6643,0.618822966,37.18217667
GCAM_History,Japan,Root_Tuber,2001,2.05175304,1.6643,0.38745304,23.28024033
GCAM_History_Bio,Japan,Root_Tuber,2001,2.05175304,1.6643,0.38745304,23.28024033
GCAM_Hist_Forecast,Korea,Root_Tuber,2001,0.485810759,0.37409,0.111720759,29.86467397
GCAM_Hist_Forecast_Bio,Korea,Root_Tuber,2001,0.485810759,0.37409,0.111720759,29.86467397
GCAM_History,Korea,Root_Tuber,2001,0.523099223,0.37409,0.149009223,39.83245295
GCAM_History_Bio,Korea,Root_Tuber,2001,0.523099223,0.37409,0.149009223,39.83245295
GCAM_Hist_Forecast,Latin America,Root_Tuber,2001,35.07747795,40.299473,-5.221995047,-12.95797354
GCAM_Hist_Forecast_Bio,Latin America,Root_Tuber,2001,35.07747795,40.299473,-5.221995047,-12.95797354
GCAM_History,Latin America,Root_Tuber,2001,38.61449333,40.299473,-1.684979672,-4.181145674
GCAM_History_Bio,Latin America,Root_Tuber,2001,38.61449333,40.299473,-1.684979672,-4.181145674
GCAM_Hist_Forecast,Middle East,Root_Tuber,2001,2.363107888,2.95477,-0.591662112,-20.02396505
GCAM_Hist_Forecast_Bio,Middle East,Root_Tuber,2001,2.363107888,2.95477,-0.591662112,-20.02396505
GCAM_History,Middle East,Root_Tuber,2001,2.118616825,2.95477,-0.836153175,-28.29841832
GCAM_History_Bio,Middle East,Root_Tuber,2001,2.118616825,2.95477,-0.836153175,-28.29841832
GCAM_Hist_Forecast,Southeast Asia,Root_Tuber,2001,47.70547571,40.48994,7.215535709,17.82056409
GCAM_Hist_Forecast_Bio,Southeast Asia,Root_Tuber,2001,47.70547571,40.48994,7.215535709,17.82056409
GCAM_History,Southeast Asia,Root_Tuber,2001,42.99912319,40.48994,2.509183193,6.197053373
GCAM_History_Bio,Southeast Asia,Root_Tuber,2001,42.99912319,40.48994,2.509183193,6.197053373
GCAM_Hist_Forecast,USA,Root_Tuber,2001,6.261384563,5.33718,0.924204563,17.31634614
GCAM_Hist_Forecast_Bio,USA,Root_Tuber,2001,6.261384563,5.33718,0.924204563,17.31634614
GCAM_History,USA,Root_Tuber,2001,6.682039875,5.33718,1.344859875,25.19794864
GCAM_History_Bio,USA,Root_Tuber,2001,6.682039875,5.33718,1.344859875,25.19794864
GCAM_Hist_Forecast,Western Europe,Root_Tuber,2001,22.50778277,15.08834,7.41944277,49.17335353
GCAM_Hist_Forecast_Bio,Western Europe,Root_Tuber,2001,22.50778277,15.08834,7.41944277,49.17335353
GCAM_History,Western Europe,Root_Tuber,2001,28.68739436,15.08834,13.59905436,90.12955937
GCAM_History_Bio,Western Europe,Root_Tuber,2001,28.68739436,15.08834,13.59905436,90.12955937
GCAM_Hist_Forecast,Africa,SugarCrop,2001,11.26220417,14.26104,-2.998835833,-21.02817069
GCAM_Hist_Forecast_Bio,Africa,SugarCrop,2001,11.26220417,14.26104,-2.998835833,-21.02817069
GCAM_History,Africa,SugarCrop,2001,14.5809761,14.26104,0.319936101,2.243427557
GCAM_History_Bio,Africa,SugarCrop,2001,14.5809761,14.26104,0.319936101,2.243427557
GCAM_Hist_Forecast,Australia_NZ,SugarCrop,2001,3.289553251,4.03001,-0.740456749,-18.373571
GCAM_Hist_Forecast_Bio,Australia_NZ,SugarCrop,2001,3.289553251,4.03001,-0.740456749,-18.373571
GCAM_History,Australia_NZ,SugarCrop,2001,3.033109226,4.03001,-0.996900774,-24.73693053
GCAM_History_Bio,Australia_NZ,SugarCrop,2001,3.033109226,4.03001,-0.996900774,-24.73693053
GCAM_Hist_Forecast,Canada,SugarCrop,2001,0.2560587,0.117,0.1390587,118.8535897
GCAM_Hist_Forecast_Bio,Canada,SugarCrop,2001,0.2560587,0.117,0.1390587,118.8535897
GCAM_History,Canada,SugarCrop,2001,0.3431655,0.117,0.2261655,193.3038462
GCAM_History_Bio,Canada,SugarCrop,2001,0.3431655,0.117,0.2261655,193.3038462
GCAM_Hist_Forecast,China,SugarCrop,2001,20.2546393,19.85635,0.3982893,2.005853541
GCAM_Hist_Forecast_Bio,China,SugarCrop,2001,20.2546393,19.85635,0.3982893,2.005853541
GCAM_History,China,SugarCrop,2001,27.05367609,19.85635,7.19732609,36.24697434
GCAM_History_Bio,China,SugarCrop,2001,27.05367609,19.85635,7.19732609,36.24697434
GCAM_Hist_Forecast,Eastern Europe,SugarCrop,2001,11.57873365,6.07315,5.50558365,90.65449807
GCAM_Hist_Forecast_Bio,Eastern Europe,SugarCrop,2001,11.57873365,6.07315,5.50558365,90.65449807
GCAM_History,Eastern Europe,SugarCrop,2001,15.50434939,6.07315,9.431199392,155.2933715
GCAM_History_Bio,Eastern Europe,SugarCrop,2001,15.50434939,6.07315,9.431199392,155.2933715
GCAM_Hist_Forecast,Former Soviet Union,SugarCrop,2001,37.7610193,18.08703,19.6739893,108.7740182
GCAM_Hist_Forecast_Bio,Former Soviet Union,SugarCrop,2001,37.7610193,18.08703,19.6739893,108.7740182
GCAM_History,Former Soviet Union,SugarCrop,2001,22.033719,18.08703,3.946689,21.82054765
GCAM_History_Bio,Former Soviet Union,SugarCrop,2001,22.033719,18.08703,3.946689,21.82054765
GCAM_Hist_Forecast,India,SugarCrop,2001,39.40071415,43.157,-3.75628585,-8.703769609
GCAM_Hist_Forecast_Bio,India,SugarCrop,2001,39.40071415,43.157,-3.75628585,-8.703769609
GCAM_History,India,SugarCrop,2001,36.42770002,43.157,-6.729299978,-15.5926037
GCAM_History_Bio,India,SugarCrop,2001,36.42770002,43.157,-6.729299978,-15.5926037
GCAM_Hist_Forecast,Japan,SugarCrop,2001,1.218056265,0.888,0.330056265,37.16849829
GCAM_Hist_Forecast_Bio,Japan,SugarCrop,2001,1.218056265,0.888,0.330056265,37.16849829
GCAM_History,Japan,SugarCrop,2001,1.228573052,0.888,0.340573052,38.3528212
GCAM_History_Bio,Japan,SugarCrop,2001,1.228573052,0.888,0.340573052,38.3528212
GCAM_Hist_Forecast,Korea,SugarCrop,2001,0,0,0,NA
GCAM_Hist_Forecast_Bio,Korea,SugarCrop,2001,0,0,0,NA
GCAM_History,Korea,SugarCrop,2001,0,0,0,NA
GCAM_History_Bio,Korea,SugarCrop,2001,0,0,0,NA
GCAM_Hist_Forecast,Latin America,SugarCrop,2001,86.56822429,84.67826,1.889964287,2.231935666
GCAM_Hist_Forecast_Bio,Latin America,SugarCrop,2001,86.56822429,84.67826,1.889964287,2.231935666
GCAM_History,Latin America,SugarCrop,2001,88.44692175,84.67826,3.768661754,4.450565887
GCAM_History_Bio,Latin America,SugarCrop,2001,88.44692175,84.67826,3.768661754,4.450565887
GCAM_Hist_Forecast,Middle East,SugarCrop,2001,2.396768325,2.41218,-0.015411675,-0.638910647
GCAM_Hist_Forecast_Bio,Middle East,SugarCrop,2001,2.396768325,2.41218,-0.015411675,-0.638910647
GCAM_History,Middle East,SugarCrop,2001,3.140509634,2.41218,0.728329634,30.19383436
GCAM_History_Bio,Middle East,SugarCrop,2001,3.140509634,2.41218,0.728329634,30.19383436
GCAM_Hist_Forecast,Southeast Asia,SugarCrop,2001,28.25522232,32.02377,-3.768547685,-11.76797012
GCAM_Hist_Forecast_Bio,Southeast Asia,SugarCrop,2001,28.25522232,32.02377,-3.768547685,-11.76797012
GCAM_History,Southeast Asia,SugarCrop,2001,29.84710113,32.02377,-2.176668871,-6.797041294
GCAM_History_Bio,Southeast Asia,SugarCrop,2001,29.84710113,32.02377,-2.176668871,-6.797041294
GCAM_Hist_Forecast,USA,SugarCrop,2001,8.917599833,9.18801,-0.270410167,-2.943076539
GCAM_Hist_Forecast_Bio,USA,SugarCrop,2001,8.917599833,9.18801,-0.270410167,-2.943076539
GCAM_History,USA,SugarCrop,2001,12.20530811,9.18801,3.01729811,32.83951705
GCAM_History_Bio,USA,SugarCrop,2001,12.20530811,9.18801,3.01729811,32.83951705
GCAM_Hist_Forecast,Western Europe,SugarCrop,2001,30.10720431,22.61099,7.496214313,33.15296815
GCAM_Hist_Forecast_Bio,Western Europe,SugarCrop,2001,30.10720431,22.61099,7.496214313,33.15296815
GCAM_History,Western Europe,SugarCrop,2001,28.45229768,22.61099,5.841307677,25.83393154
GCAM_History_Bio,Western Europe,SugarCrop,2001,28.45229768,22.61099,5.841307677,25.83393154
GCAM_Hist_Forecast,Africa,Wheat,2001,77.90392345,89.48272,-11.57879655,-12.93970115
GCAM_Hist_Forecast_Bio,Africa,Wheat,2001,77.90392345,89.48272,-11.57879655,-12.93970115
GCAM_History,Africa,Wheat,2001,106.5082323,89.48272,17.02551235,19.02659234
GCAM_History_Bio,Africa,Wheat,2001,106.5082323,89.48272,17.02551235,19.02659234
GCAM_Hist_Forecast,Australia_NZ,Wheat,2001,68.34196624,115.78,-47.43803376,-40.97256327
GCAM_Hist_Forecast_Bio,Australia_NZ,Wheat,2001,68.34196624,115.78,-47.43803376,-40.97256327
GCAM_History,Australia_NZ,Wheat,2001,105.8872362,115.78,-9.892763788,-8.544449636
GCAM_History_Bio,Australia_NZ,Wheat,2001,105.8872362,115.78,-9.892763788,-8.544449636
GCAM_Hist_Forecast,Canada,Wheat,2001,115.939492,106.055,9.88449203,9.320156551
GCAM_Hist_Forecast_Bio,Canada,Wheat,2001,115.939492,106.055,9.88449203,9.320156551
GCAM_History,Canada,Wheat,2001,107.2365141,106.055,1.1815141,1.114057894
GCAM_History_Bio,Canada,Wheat,2001,107.2365141,106.055,1.1815141,1.114057894
GCAM_Hist_Forecast,China,Wheat,2001,306.2535721,249.13978,57.11379215,22.92439696
GCAM_Hist_Forecast_Bio,China,Wheat,2001,306.2535721,249.13978,57.11379215,22.92439696
GCAM_History,China,Wheat,2001,350.4122163,249.13978,101.2724363,40.64884231
GCAM_History_Bio,China,Wheat,2001,350.4122163,249.13978,101.2724363,40.64884231
GCAM_Hist_Forecast,Eastern Europe,Wheat,2001,89.57259744,103.90007,-14.32747256,-13.78966594
GCAM_Hist_Forecast_Bio,Eastern Europe,Wheat,2001,89.57259744,103.90007,-14.32747256,-13.78966594
GCAM_History,Eastern Europe,Wheat,2001,67.00979598,103.90007,-36.89027402,-35.50553337
GCAM_History_Bio,Eastern Europe,Wheat,2001,67.00979598,103.90007,-36.89027402,-35.50553337
GCAM_Hist_Forecast,Former Soviet Union,Wheat,2001,425.888815,453.92115,-28.032335,-6.175595695
GCAM_Hist_Forecast_Bio,Former Soviet Union,Wheat,2001,425.888815,453.92115,-28.032335,-6.175595695
GCAM_History,Former Soviet Union,Wheat,2001,406.076379,453.92115,-47.844771,-10.54032644
GCAM_History_Bio,Former Soviet Union,Wheat,2001,406.076379,453.92115,-47.844771,-10.54032644
GCAM_Hist_Forecast,India,Wheat,2001,228.9739258,257.306,-28.33207425,-11.01104298
GCAM_Hist_Forecast_Bio,India,Wheat,2001,228.9739258,257.306,-28.33207425,-11.01104298
GCAM_History,India,Wheat,2001,282.251377,257.306,24.94537702,9.69482912
